,cik,companyname,entityid,primaryexchange,primarysymbol,siccode,sicdescription,feed_url,SD_url_2014,SD_url_2015,SD_url_2016,feed_retrieved_date
1014,726728,REALTY INCOME CORP,10047,NYSE,O,6798,Real Estate Investment Trusts,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=726728&start=0&type=SD,,,,2016-04-30
1015,1533454,NORTHERN TIER ENERGY LP,869591,NYSE,NTI,2911,Petroleum Refining,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1533454&start=0&type=SD,,,,2016-04-30
1016,1458891,NOBLE CORP PLC,801210,NYSE,NE,1381,Drilling Oil and Gas Wells,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1458891&start=0&type=SD,,,,2016-04-30
1017,872589,REGENERON PHARMACEUTICALS INC,5036,Nasdaq Global Market,REGN,2834,Pharmaceutical Preparations,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=872589&start=0&type=SD,,,,2016-04-30
1018,1324948,RBC BEARINGS INC,673643,Nasdaq Global Market,ROLL,3562,Ball and Roller Bearings,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1324948&start=0&type=SD,,,,2016-04-30
1019,1120193,"NASDAQ, INC.",85928,Nasdaq Global Market,NDAQ,6200,"Security & Commodity Brokers, Dealers, Exchanges & Services",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1120193&start=0&type=SD,,,,2016-04-30
1020,31791,PERKINELMER INC,10493,NYSE,PKI,3826,Laboratory Analytical Instruments,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=31791&start=0&type=SD,,,,2016-04-30
1021,1020416,"MONSTER WORLDWIDE, INC.",3835,NYSE,MWW,7363,Help Supply Services,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1020416&start=0&type=SD,,,,2016-04-30
1022,1170858,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP,106828,NYSE,SBS,4941,Water Supply,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1170858&start=0&type=SD,,,,2016-04-30
1023,90896,SKYLINE CORP,1343,NYSE MKT,SKY,2451,Mobile Homes,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=90896&start=0&type=SD,,,,2016-04-30
1024,49071,HUMANA INC,3640,NYSE,HUM,6324,Hospital and Medical Service Plans,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=49071&start=0&type=SD,,,,2016-04-30
1025,1050825,STEELCASE INC,8458,NYSE,SCS,2522,"Office Furniture, Except Wood",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1050825&start=0&type=SD,,,,2016-04-30
1026,106618,HANDY & HARMAN LTD.,5919,Nasdaq Capital Market,HNH,3470,"Coating, Engraving, And Allied Services",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=106618&start=0&type=SD,,,,2016-04-30
1027,1039765,ING GROEP NV,9340,NYSE,ING,6029,"Commercial Banks, Not Elsewhere Classified",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1039765&start=0&type=SD,,,,2016-04-30
1028,1003935,NICE SYSTEMS LTD,11122,Nasdaq Global Market,NICE,3571,Electronic Computers,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1003935&start=0&type=SD,,,,2016-04-30
1029,861878,STERICYCLE INC,8298,Nasdaq Global Market,SRCL,4955,Hazardous Waste Management,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=861878&start=0&type=SD,,,,2016-04-30
1030,702165,NORFOLK SOUTHERN CORP,5042,NYSE,NSC,4011,"Railroads, Line-Haul Operating",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=702165&start=0&type=SD,,,,2016-04-30
1031,794323,LEVEL 3 COMMUNICATIONS INC,2787,NYSE,LVLT,4813,"Telephone Communications, Except Radiotelephone",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=794323&start=0&type=SD,,,,2016-04-30
1032,1283699,"T-MOBILE US, INC.",628341,Nasdaq Global Market,TMUS,4812,Radiotelephone Communications,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1283699&start=0&type=SD,,,,2016-04-30
1033,912603,SCHNITZER STEEL INDUSTRIES INC,10612,Nasdaq Global Market,SCHN,5090,Miscellaneous Durable Goods,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=912603&start=0&type=SD,,,,2016-04-30
1034,48039,HOLLYFRONTIER CORP,502,NYSE,HFC,2911,Petroleum Refining,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=48039&start=0&type=SD,,,,2016-04-30
1035,713676,"PNC FINANCIAL SERVICES GROUP, INC.",4948,NYSE,PNC,6021,National Commercial Banks,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=713676&start=0&type=SD,,,,2016-04-30
1036,70318,TENET HEALTHCARE CORP,3638,NYSE,THC,8062,General Medical and Surgical Hospitals,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=70318&start=0&type=SD,,,,2016-04-30
1037,51143,INTERNATIONAL BUSINESS MACHINES CORP,10358,NYSE,IBM,3570,Computer And Office Equipment,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=51143&start=0&type=SD,,,,2016-04-30
1038,60086,LOEWS CORP,7505,NYSE,L,6331,"Fire, Marine, and Casualty Insurance",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=60086&start=0&type=SD,,,,2016-04-30
1039,46195,BANK OF HAWAII CORP,7444,NYSE,BOH,6022,State Commercial Banks,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=46195&start=0&type=SD,,,,2016-04-30
1040,1082923,STAMPS.COM INC,1871,Nasdaq Global Market,STMP,7389,"Business Services, Not Elsewhere Classified",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1082923&start=0&type=SD,,,,2016-04-30
1041,1599617,NOW INC.,928419,NYSE,DNOW,3533,Oil and Gas Field Machinery and Equipment,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1599617&start=0&type=SD,,,,2016-04-30
1042,701221,CIGNA CORP,9846,NYSE,CI,6324,Hospital and Medical Service Plans,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=701221&start=0&type=SD,,,,2016-04-30
1043,1024478,ROCKWELL AUTOMATION INC,12017,NYSE,ROK,3829,"Measuring and Controlling Devices, Not Elsewhere Classified",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1024478&start=0&type=SD,,,,2016-04-30
1044,98362,TIMKEN CO,6550,NYSE,TKR,3562,Ball and Roller Bearings,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=98362&start=0&type=SD,,,,2016-04-30
1045,1471261,"COBALT INTERNATIONAL ENERGY, INC.",811322,NYSE,CIE,1311,Crude Petroleum and Natural Gas,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1471261&start=0&type=SD,,,,2016-04-30
1046,63754,MCCORMICK & CO INC,6462,NYSE,MKC,2090,Miscellaneous Food Preparations And Kindred,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=63754&start=0&type=SD,,,,2016-04-30
1047,882508,QUICKLOGIC CORPORATION,6338,Nasdaq Global Market,QUIK,3674,Semiconductors and Related Devices,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=882508&start=0&type=SD,,,,2016-04-30
1048,1365742,"ACORN INTERNATIONAL, INC.",739994,NYSE,ATV,5900,Retail-Miscellaneous Retail,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1365742&start=0&type=SD,,,,2016-04-30
1049,1179929,MOLINA HEALTHCARE INC,389703,NYSE,MOH,6324,Hospital and Medical Service Plans,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1179929&start=0&type=SD,,,,2016-04-30
1050,1137091,"POWER SOLUTIONS INTERNATIONAL, INC.",93623,Nasdaq Global Market,PSIX,3510,Engines And Turbines,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1137091&start=0&type=SD,,,,2016-04-30
1051,20212,CHURCHILL DOWNS INC,11302,Nasdaq Global Market,CHDN,7948,"Racing, Including Track Operation",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=20212&start=0&type=SD,,,,2016-04-30
1052,1389072,"HEARTWARE INTERNATIONAL, INC.",742466,Nasdaq Global Market,HTWR,3841,Surgical and Medical Instruments and Apparatus,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1389072&start=0&type=SD,,,,2016-04-30
1053,1418819,IRIDIUM COMMUNICATIONS INC.,763694,Nasdaq Global Market,IRDM,3669,"Communications Equipment, Not Elsewhere Classified",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1418819&start=0&type=SD,,,,2016-04-30
1054,96021,SYSCO CORP,6831,NYSE,SYY,5140,Groceries And Related Products,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=96021&start=0&type=SD,,,,2016-04-30
1055,1019671,SEACHANGE INTERNATIONAL INC,9626,Nasdaq Global Market,SEAC,3663,Radio and Television Broadcasting and Communications Equipment,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1019671&start=0&type=SD,,,,2016-04-30
1056,76282,PARK OHIO HOLDINGS CORP,3440,Nasdaq Global Market,PKOH,3460,Metal Forgings And Stampings,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=76282&start=0&type=SD,,,,2016-04-30
1057,1071739,CENTENE CORP,91560,NYSE,CNC,6324,Hospital and Medical Service Plans,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1071739&start=0&type=SD,,,,2016-04-30
1058,1000697,WATERS CORP /DE/,8644,NYSE,WAT,3826,Laboratory Analytical Instruments,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1000697&start=0&type=SD,,,,2016-04-30
1059,880285,ENBRIDGE ENERGY PARTNERS LP,6903,NYSE,EEP,4610,"Pipelines, Except Natural Gas",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=880285&start=0&type=SD,,,,2016-04-30
1060,877212,ZEBRA TECHNOLOGIES CORP,8509,Nasdaq Global Market,ZBRA,3560,General Industrial Machinery And Equipment,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=877212&start=0&type=SD,,,,2016-04-30
1061,1159152,JAMES HARDIE INDUSTRIES PLC,99811,NYSE,JHX,3272,"Concrete Products, Except Block and Brick",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1159152&start=0&type=SD,,,,2016-04-30
1062,870753,NUMEREX CORP /PA/,11276,Nasdaq Global Market,NMRX,3669,"Communications Equipment, Not Elsewhere Classified",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=870753&start=0&type=SD,,,,2016-04-30
1063,707549,LAM RESEARCH CORP,5807,Nasdaq Global Market,LRCX,3559,"Special Industry Machinery, Not Elsewhere Classified",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=707549&start=0&type=SD,,,,2016-04-30
1064,2186,RELM WIRELESS CORP,1381,NYSE MKT,RWC,3663,Radio and Television Broadcasting and Communications Equipment,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=2186&start=0&type=SD,,,,2016-04-30
1065,104169,WAL MART STORES INC,7329,NYSE,WMT,5331,Variety Stores,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=104169&start=0&type=SD,,,,2016-04-30
1066,895421,MORGAN STANLEY,5929,NYSE,MS,6211,"Security Brokers, Dealers, and Flotation Companies",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=895421&start=0&type=SD,,,,2016-04-30
1067,109177,"HRG GROUP, INC.",369,NYSE,HRG,3690,"Miscellaneous Electrical Machinery, Equipment,",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=109177&start=0&type=SD,,,,2016-04-30
1068,766704,WELLTOWER INC.,278,NYSE,HCN,6798,Real Estate Investment Trusts,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=766704&start=0&type=SD,,,,2016-04-30
1069,75362,PACCAR INC,4173,Nasdaq Global Market,PCAR,3711,Motor Vehicles and Passenger Car Bodies,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=75362&start=0&type=SD,,,,2016-04-30
1070,801898,JOY GLOBAL INC,2819,NYSE,JOY,3532,"Mining Machinery and Equipment, Except Oil and Gas Field Machine",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=801898&start=0&type=SD,,,,2016-04-30
1071,40211,GATX CORP,8426,NYSE,GMT,4700,Transportation services,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=40211&start=0&type=SD,,,,2016-04-30
1072,1552275,SUNOCO LP,884445,NYSE,SUN,5172,"Petroleum and Petroleum Products Wholesalers, Except Bulk Statio",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1552275&start=0&type=SD,,,,2016-04-30
1073,1095133,ISA INTERNATIONALE INC,67537,OTC,ISAT,5961,Catalog and Mail-Order Houses,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1095133&start=0&type=SD,,,,2016-04-30
1074,1575515,"SPROUTS FARMERS MARKET, INC.",906187,Nasdaq Global Market,SFM,5411,Grocery Stores,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1575515&start=0&type=SD,,,,2016-04-30
1075,920371,SIMPSON MANUFACTURING CO INC /CA/,5525,NYSE,SSD,3420,"Cutlery, Handtools, And General Hardware",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=920371&start=0&type=SD,,,,2016-04-30
1076,887730,KEMET CORP,1825,NYSE,KEM,3670,Electronic Components And Accessories,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=887730&start=0&type=SD,,,,2016-04-30
1077,68505,"MOTOROLA SOLUTIONS, INC.",2749,NYSE,MSI,3663,Radio and Television Broadcasting and Communications Equipment,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=68505&start=0&type=SD,,,,2016-04-30
1078,814453,NEWELL BRANDS INC,7492,NYSE,NWL,3089,"Plastics Products, Not Elsewhere Classified",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=814453&start=0&type=SD,,,,2016-04-30
1079,62709,"MARSH & MCLENNAN COMPANIES, INC.",10226,NYSE,MMC,6411,"Insurance Agents, Brokers, and Service",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=62709&start=0&type=SD,,,,2016-04-30
1080,867773,SUNPOWER CORP,114337,Nasdaq Global Market,SPWR,3674,Semiconductors and Related Devices,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=867773&start=0&type=SD,,,,2016-04-30
1081,886835,SUPERIOR ENERGY SERVICES INC,6472,NYSE,SPN,1389,"Oil and Gas Field Services, Not Elsewhere Classified",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=886835&start=0&type=SD,,,,2016-04-30
1082,886982,GOLDMAN SACHS GROUP INC,11158,NYSE,GS,6211,"Security Brokers, Dealers, and Flotation Companies",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=886982&start=0&type=SD,,,,2016-04-30
1083,1087423,RED HAT INC,5746,NYSE,RHT,7370,"Computer Programming, Data Processing, And",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1087423&start=0&type=SD,,,,2016-04-30
1084,1170534,MITEL NETWORKS CORP,106107,Nasdaq Global Market,MITL,3663,Radio and Television Broadcasting and Communications Equipment,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1170534&start=0&type=SD,,,,2016-04-30
1085,790715,SIGMA DESIGNS INC,7694,Nasdaq Global Market,SIGM,3674,Semiconductors and Related Devices,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=790715&start=0&type=SD,,,,2016-04-30
1086,779152,HENRY JACK & ASSOCIATES INC,7405,Nasdaq Global Market,JKHY,7373,Computer Integrated Systems Design,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=779152&start=0&type=SD,,,,2016-04-30
1087,793952,HARLEY DAVIDSON INC,8053,NYSE,HOG,3751,"Motorcycles, Bicycles, and Parts",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=793952&start=0&type=SD,,,,2016-04-30
1088,1222840,"RETAIL PROPERTIES OF AMERICA, INC.",400362,NYSE,RPAI,6798,Real Estate Investment Trusts,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1222840&start=0&type=SD,,,,2016-04-30
1089,1364479,HERTZ GLOBAL HOLDINGS INC,710494,NYSE,HTZ,7510,"Automotive Rental And Leasing, Without Drivers",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1364479&start=0&type=SD,,,,2016-04-30
1090,20286,CINCINNATI FINANCIAL CORP,11645,Nasdaq Global Market,CINF,6331,"Fire, Marine, and Casualty Insurance",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=20286&start=0&type=SD,,,,2016-04-30
1091,78814,PITNEY BOWES INC /DE/,2496,NYSE,PBI,3579,"Office Machines, Not Elsewhere Classified",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=78814&start=0&type=SD,,,,2016-04-30
1092,1002047,"NETAPP, INC.",4195,Nasdaq Global Market,NTAP,3572,Computer Storage Devices,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1002047&start=0&type=SD,,,,2016-04-30
1093,96223,LEUCADIA NATIONAL CORP,9694,NYSE,LUK,2011,Meat Packing Plants,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=96223&start=0&type=SD,,,,2016-04-30
1094,882184,HORTON D R INC /DE/,9618,NYSE,DHI,1531,Operative Builders,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=882184&start=0&type=SD,,,,2016-04-30
1095,6769,APACHE CORP,3940,NYSE,APA,1311,Crude Petroleum and Natural Gas,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=6769&start=0&type=SD,,,,2016-04-30
1096,851968,MOHAWK INDUSTRIES INC,3451,NYSE,MHK,2273,Carpets and Rugs,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=851968&start=0&type=SD,,,,2016-04-30
1097,1377013,TIME WARNER CABLE INC.,723790,NYSE,TWC,4841,Cable and Other Pay Television Services,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1377013&start=0&type=SD,,,,2016-04-30
1098,12659,H&R BLOCK INC,7387,NYSE,HRB,7200,Services-Personal Services,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=12659&start=0&type=SD,,,,2016-04-30
1099,716006,YRC WORLDWIDE INC.,7536,Nasdaq Global Market,YRCW,4213,"Trucking, Except Local",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=716006&start=0&type=SD,,,,2016-04-30
1100,875045,BIOGEN INC.,9708,Nasdaq Global Market,BIIB,2836,"Biological Products, Except Diagnostic Substances",https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=875045&start=0&type=SD,,,,2016-04-30
1101,1075415,SENIOR HOUSING PROPERTIES TRUST,57507,NYSE,SNH,6798,Real Estate Investment Trusts,https://www.sec.gov/cgi-bin/browse-edgar?owner=exclude&count=40&output=atom&action=getcompany&CIK=1075415&start=0&type=SD,,,,2016-04-30
