id,req_company_name,req_cik,req_url,ret_cik,ret_company_name,ret_description,ret_filing_date,ret_sec_accession_number,ret_title,ret_url
84,ABERCROMBIE & FITCH CO /DE/,1018840,http://www.sec.gov/Archives/edgar/data/1018840/000101884015000031/0001018840-15-000031-index.htm,1018840,ABERCROMBIE & FITCH CO /DE/,formsd-2014.htm,2015-05-27 17:14:47,0001018840-15-000031,SD,https://www.sec.gov/Archives/edgar/data/1018840/000101884015000031/formsd-2014.htm
85,ABERCROMBIE & FITCH CO /DE/,1018840,http://www.sec.gov/Archives/edgar/data/1018840/000101884015000031/0001018840-15-000031-index.htm,1018840,ABERCROMBIE & FITCH CO /DE/,0001018840-15-000031.txt,2015-05-27 17:14:47,0001018840-15-000031,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1018840/000101884015000031/0001018840-15-000031.txt
86,ACCURAY INC,1138723,http://www.sec.gov/Archives/edgar/data/1138723/000110465914043023/0001104659-14-043023-index.htm,1138723,ACCURAY INC,a14-13781_1sd.htm,2014-06-02 06:01:28,0001104659-14-043023,SD,https://www.sec.gov/Archives/edgar/data/1138723/000110465914043023/a14-13781_1sd.htm
87,ACCURAY INC,1138723,http://www.sec.gov/Archives/edgar/data/1138723/000110465914043023/0001104659-14-043023-index.htm,1138723,ACCURAY INC,0001104659-14-043023.txt,2014-06-02 06:01:28,0001104659-14-043023,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1138723/000110465914043023/0001104659-14-043023.txt
88,ACCURAY INC,1138723,http://www.sec.gov/Archives/edgar/data/1138723/000110465915042040/0001104659-15-042040-index.htm,1138723,ACCURAY INC,a15-13087_1sd.htm,2015-05-29 16:06:52,0001104659-15-042040,SD,https://www.sec.gov/Archives/edgar/data/1138723/000110465915042040/a15-13087_1sd.htm
89,ACCURAY INC,1138723,http://www.sec.gov/Archives/edgar/data/1138723/000110465915042040/0001104659-15-042040-index.htm,1138723,ACCURAY INC,0001104659-15-042040.txt,2015-05-29 16:06:52,0001104659-15-042040,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1138723/000110465915042040/0001104659-15-042040.txt
90,ACTUANT CORP,6955,http://www.sec.gov/Archives/edgar/data/6955/000000695514000011/0000006955-14-000011-index.htm,6955,ACTUANT CORP,sd31122013-conflictminerals.htm,2014-06-02 10:29:02,0000006955-14-000011,SD,https://www.sec.gov/Archives/edgar/data/6955/000000695514000011/sd31122013-conflictminerals.htm
91,ACTUANT CORP,6955,http://www.sec.gov/Archives/edgar/data/6955/000000695514000011/0000006955-14-000011-index.htm,6955,ACTUANT CORP,sd31122013exhibit102.htm,2014-06-02 10:29:02,0000006955-14-000011,EXHIBIT,https://www.sec.gov/Archives/edgar/data/6955/000000695514000011/sd31122013exhibit102.htm
92,ACTUANT CORP,6955,http://www.sec.gov/Archives/edgar/data/6955/000000695514000011/0000006955-14-000011-index.htm,6955,ACTUANT CORP,0000006955-14-000011.txt,2014-06-02 10:29:02,0000006955-14-000011,Complete submission text file,https://www.sec.gov/Archives/edgar/data/6955/000000695514000011/0000006955-14-000011.txt
93,ACTUANT CORP,6955,http://www.sec.gov/Archives/edgar/data/6955/000000695515000030/0000006955-15-000030-index.htm,6955,ACTUANT CORP,sd31122014-conflictminerals.htm,2015-05-29 09:57:13,0000006955-15-000030,SD,https://www.sec.gov/Archives/edgar/data/6955/000000695515000030/sd31122014-conflictminerals.htm
94,ACTUANT CORP,6955,http://www.sec.gov/Archives/edgar/data/6955/000000695515000030/0000006955-15-000030-index.htm,6955,ACTUANT CORP,sd31122014exhibit102.htm,2015-05-29 09:57:13,0000006955-15-000030,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/6955/000000695515000030/sd31122014exhibit102.htm
95,ACTUANT CORP,6955,http://www.sec.gov/Archives/edgar/data/6955/000000695515000030/0000006955-15-000030-index.htm,6955,ACTUANT CORP,0000006955-15-000030.txt,2015-05-29 09:57:13,0000006955-15-000030,Complete submission text file,https://www.sec.gov/Archives/edgar/data/6955/000000695515000030/0000006955-15-000030.txt
96,"ACTIVISION BLIZZARD, INC.",718877,http://www.sec.gov/Archives/edgar/data/718877/000110465914043380/0001104659-14-043380-index.htm,718877,"Activision Blizzard, Inc.",a14-14499_1sd.htm,2014-06-02 16:58:27,0001104659-14-043380,SD,https://www.sec.gov/Archives/edgar/data/718877/000110465914043380/a14-14499_1sd.htm
97,"ACTIVISION BLIZZARD, INC.",718877,http://www.sec.gov/Archives/edgar/data/718877/000110465914043380/0001104659-14-043380-index.htm,718877,"Activision Blizzard, Inc.",a14-14499_1ex1d02.htm,2014-06-02 16:58:27,0001104659-14-043380,EX-1.02,https://www.sec.gov/Archives/edgar/data/718877/000110465914043380/a14-14499_1ex1d02.htm
98,"ACTIVISION BLIZZARD, INC.",718877,http://www.sec.gov/Archives/edgar/data/718877/000110465914043380/0001104659-14-043380-index.htm,718877,"Activision Blizzard, Inc.",g144991kci001.jpg,2014-06-02 16:58:27,0001104659-14-043380,GRAPHIC,https://www.sec.gov/Archives/edgar/data/718877/000110465914043380/g144991kci001.jpg
99,"ACTIVISION BLIZZARD, INC.",718877,http://www.sec.gov/Archives/edgar/data/718877/000110465914043380/0001104659-14-043380-index.htm,718877,"Activision Blizzard, Inc.",0001104659-14-043380.txt,2014-06-02 16:58:27,0001104659-14-043380,Complete submission text file,https://www.sec.gov/Archives/edgar/data/718877/000110465914043380/0001104659-14-043380.txt
100,"ACTIVISION BLIZZARD, INC.",718877,http://www.sec.gov/Archives/edgar/data/718877/000110465915042522/0001104659-15-042522-index.htm,718877,"Activision Blizzard, Inc.",a15-13163_1sd.htm,2015-06-01 16:59:00,0001104659-15-042522,SD,https://www.sec.gov/Archives/edgar/data/718877/000110465915042522/a15-13163_1sd.htm
101,"ACTIVISION BLIZZARD, INC.",718877,http://www.sec.gov/Archives/edgar/data/718877/000110465915042522/0001104659-15-042522-index.htm,718877,"Activision Blizzard, Inc.",0001104659-15-042522.txt,2015-06-01 16:59:00,0001104659-15-042522,Complete submission text file,https://www.sec.gov/Archives/edgar/data/718877/000110465915042522/0001104659-15-042522.txt
102,ACUITY BRANDS INC,1144215,http://www.sec.gov/Archives/edgar/data/1144215/000114421514000051/0001144215-14-000051-index.htm,1144215,ACUITY BRANDS INC,a20140531formsd.htm,2014-06-02 12:57:43,0001144215-14-000051,SD,https://www.sec.gov/Archives/edgar/data/1144215/000114421514000051/a20140531formsd.htm
103,ACUITY BRANDS INC,1144215,http://www.sec.gov/Archives/edgar/data/1144215/000114421514000051/0001144215-14-000051-index.htm,1144215,ACUITY BRANDS INC,a20140531cmr.htm,2014-06-02 12:57:43,0001144215-14-000051,CONFLICT MINERALS REPORT,https://www.sec.gov/Archives/edgar/data/1144215/000114421514000051/a20140531cmr.htm
104,ACUITY BRANDS INC,1144215,http://www.sec.gov/Archives/edgar/data/1144215/000114421514000051/0001144215-14-000051-index.htm,1144215,ACUITY BRANDS INC,0001144215-14-000051.txt,2014-06-02 12:57:43,0001144215-14-000051,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1144215/000114421514000051/0001144215-14-000051.txt
105,ACUITY BRANDS INC,1144215,http://www.sec.gov/Archives/edgar/data/1144215/000114421515000066/0001144215-15-000066-index.htm,1144215,ACUITY BRANDS INC,a20150531formsd.htm,2015-06-01 13:20:44,0001144215-15-000066,FORM SD,https://www.sec.gov/Archives/edgar/data/1144215/000114421515000066/a20150531formsd.htm
106,ACUITY BRANDS INC,1144215,http://www.sec.gov/Archives/edgar/data/1144215/000114421515000066/0001144215-15-000066-index.htm,1144215,ACUITY BRANDS INC,a20150531cmr.htm,2015-06-01 13:20:44,0001144215-15-000066,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/1144215/000114421515000066/a20150531cmr.htm
107,ACUITY BRANDS INC,1144215,http://www.sec.gov/Archives/edgar/data/1144215/000114421515000066/0001144215-15-000066-index.htm,1144215,ACUITY BRANDS INC,0001144215-15-000066.txt,2015-06-01 13:20:44,0001144215-15-000066,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1144215/000114421515000066/0001144215-15-000066.txt
108,AGILENT TECHNOLOGIES INC,1090872,http://www.sec.gov/Archives/edgar/data/1090872/000109087214000014/0001090872-14-000014-index.htm,1090872,AGILENT TECHNOLOGIES INC,agilentformsd2014.htm,2014-06-02 16:02:53,0001090872-14-000014,SD,https://www.sec.gov/Archives/edgar/data/1090872/000109087214000014/agilentformsd2014.htm
109,AGILENT TECHNOLOGIES INC,1090872,http://www.sec.gov/Archives/edgar/data/1090872/000109087214000014/0001090872-14-000014-index.htm,1090872,AGILENT TECHNOLOGIES INC,sdexhibit102.htm,2014-06-02 16:02:53,0001090872-14-000014,EXHIBIT,https://www.sec.gov/Archives/edgar/data/1090872/000109087214000014/sdexhibit102.htm
110,AGILENT TECHNOLOGIES INC,1090872,http://www.sec.gov/Archives/edgar/data/1090872/000109087214000014/0001090872-14-000014-index.htm,1090872,AGILENT TECHNOLOGIES INC,0001090872-14-000014.txt,2014-06-02 16:02:53,0001090872-14-000014,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1090872/000109087214000014/0001090872-14-000014.txt
111,AGILENT TECHNOLOGIES INC,1090872,http://www.sec.gov/Archives/edgar/data/1090872/000109087215000030/0001090872-15-000030-index.htm,1090872,AGILENT TECHNOLOGIES INC,formsdforjan12014todec3120.htm,2015-05-28 17:05:12,0001090872-15-000030,SD,https://www.sec.gov/Archives/edgar/data/1090872/000109087215000030/formsdforjan12014todec3120.htm
112,AGILENT TECHNOLOGIES INC,1090872,http://www.sec.gov/Archives/edgar/data/1090872/000109087215000030/0001090872-15-000030-index.htm,1090872,AGILENT TECHNOLOGIES INC,exhibit101forformsdconflic.htm,2015-05-28 17:05:12,0001090872-15-000030,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/1090872/000109087215000030/exhibit101forformsdconflic.htm
113,AGILENT TECHNOLOGIES INC,1090872,http://www.sec.gov/Archives/edgar/data/1090872/000109087215000030/0001090872-15-000030-index.htm,1090872,AGILENT TECHNOLOGIES INC,0001090872-15-000030.txt,2015-05-28 17:05:12,0001090872-15-000030,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1090872/000109087215000030/0001090872-15-000030.txt
114,AEP INDUSTRIES INC,785787,http://www.sec.gov/Archives/edgar/data/785787/000119312514221225/0001193125-14-221225-index.htm,785787,AEP INDUSTRIES INC,d735693dsd.htm,2014-06-02 09:50:03,0001193125-14-221225,FORM SD,https://www.sec.gov/Archives/edgar/data/785787/000119312514221225/d735693dsd.htm
115,AEP INDUSTRIES INC,785787,http://www.sec.gov/Archives/edgar/data/785787/000119312514221225/0001193125-14-221225-index.htm,785787,AEP INDUSTRIES INC,d735693dex102.htm,2014-06-02 09:50:03,0001193125-14-221225,EX-1.02,https://www.sec.gov/Archives/edgar/data/785787/000119312514221225/d735693dex102.htm
116,AEP INDUSTRIES INC,785787,http://www.sec.gov/Archives/edgar/data/785787/000119312514221225/0001193125-14-221225-index.htm,785787,AEP INDUSTRIES INC,0001193125-14-221225.txt,2014-06-02 09:50:03,0001193125-14-221225,Complete submission text file,https://www.sec.gov/Archives/edgar/data/785787/000119312514221225/0001193125-14-221225.txt
117,AEP INDUSTRIES INC,785787,http://www.sec.gov/Archives/edgar/data/785787/000119312515205572/0001193125-15-205572-index.htm,785787,AEP INDUSTRIES INC,d933660dsd.htm,2015-05-29 09:48:00,0001193125-15-205572,FORM SD,https://www.sec.gov/Archives/edgar/data/785787/000119312515205572/d933660dsd.htm
118,AEP INDUSTRIES INC,785787,http://www.sec.gov/Archives/edgar/data/785787/000119312515205572/0001193125-15-205572-index.htm,785787,AEP INDUSTRIES INC,0001193125-15-205572.txt,2015-05-29 09:48:00,0001193125-15-205572,Complete submission text file,https://www.sec.gov/Archives/edgar/data/785787/000119312515205572/0001193125-15-205572.txt
119,AGCO CORP /DE,880266,http://www.sec.gov/Archives/edgar/data/880266/000088026614000019/0000880266-14-000019-index.htm,880266,AGCO CORP /DE,a2013formsd.htm,2014-05-29 12:50:22,0000880266-14-000019,SD,https://www.sec.gov/Archives/edgar/data/880266/000088026614000019/a2013formsd.htm
120,AGCO CORP /DE,880266,http://www.sec.gov/Archives/edgar/data/880266/000088026614000019/0000880266-14-000019-index.htm,880266,AGCO CORP /DE,exhibit101.htm,2014-05-29 12:50:22,0000880266-14-000019,EXHIBIT,https://www.sec.gov/Archives/edgar/data/880266/000088026614000019/exhibit101.htm
121,AGCO CORP /DE,880266,http://www.sec.gov/Archives/edgar/data/880266/000088026614000019/0000880266-14-000019-index.htm,880266,AGCO CORP /DE,0000880266-14-000019.txt,2014-05-29 12:50:22,0000880266-14-000019,Complete submission text file,https://www.sec.gov/Archives/edgar/data/880266/000088026614000019/0000880266-14-000019.txt
122,AGCO CORP /DE,880266,http://www.sec.gov/Archives/edgar/data/880266/000088026615000024/0000880266-15-000024-index.htm,880266,AGCO CORP /DE,a2014formsd.htm,2015-05-22 15:31:49,0000880266-15-000024,SD,https://www.sec.gov/Archives/edgar/data/880266/000088026615000024/a2014formsd.htm
123,AGCO CORP /DE,880266,http://www.sec.gov/Archives/edgar/data/880266/000088026615000024/0000880266-15-000024-index.htm,880266,AGCO CORP /DE,a2014formsd-exhibit101.htm,2015-05-22 15:31:49,0000880266-15-000024,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/880266/000088026615000024/a2014formsd-exhibit101.htm
124,AGCO CORP /DE,880266,http://www.sec.gov/Archives/edgar/data/880266/000088026615000024/0000880266-15-000024-index.htm,880266,AGCO CORP /DE,0000880266-15-000024.txt,2015-05-22 15:31:49,0000880266-15-000024,Complete submission text file,https://www.sec.gov/Archives/edgar/data/880266/000088026615000024/0000880266-15-000024.txt
125,AIR INDUSTRIES GROUP,1009891,http://www.sec.gov/Archives/edgar/data/1009891/000119380514001132/0001193805-14-001132-index.htm,1009891,AIR INDUSTRIES GROUP,e612358_sd-air.htm,2014-05-30 17:11:48,0001193805-14-001132,,https://www.sec.gov/Archives/edgar/data/1009891/000119380514001132/e612358_sd-air.htm
126,AIR INDUSTRIES GROUP,1009891,http://www.sec.gov/Archives/edgar/data/1009891/000119380514001132/0001193805-14-001132-index.htm,1009891,AIR INDUSTRIES GROUP,e612358_ex1-01.htm,2014-05-30 17:11:48,0001193805-14-001132,,https://www.sec.gov/Archives/edgar/data/1009891/000119380514001132/e612358_ex1-01.htm
127,AIR INDUSTRIES GROUP,1009891,http://www.sec.gov/Archives/edgar/data/1009891/000119380514001132/0001193805-14-001132-index.htm,1009891,AIR INDUSTRIES GROUP,0001193805-14-001132.txt,2014-05-30 17:11:48,0001193805-14-001132,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1009891/000119380514001132/0001193805-14-001132.txt
128,AIR INDUSTRIES GROUP,1009891,http://www.sec.gov/Archives/edgar/data/1009891/000119380515000820/0001193805-15-000820-index.htm,1009891,AIR INDUSTRIES GROUP,e613715_sd-air.htm,2015-05-29 09:01:16,0001193805-15-000820,,https://www.sec.gov/Archives/edgar/data/1009891/000119380515000820/e613715_sd-air.htm
129,AIR INDUSTRIES GROUP,1009891,http://www.sec.gov/Archives/edgar/data/1009891/000119380515000820/0001193805-15-000820-index.htm,1009891,AIR INDUSTRIES GROUP,e613715_ex1-01.htm,2015-05-29 09:01:16,0001193805-15-000820,,https://www.sec.gov/Archives/edgar/data/1009891/000119380515000820/e613715_ex1-01.htm
130,AIR INDUSTRIES GROUP,1009891,http://www.sec.gov/Archives/edgar/data/1009891/000119380515000820/0001193805-15-000820-index.htm,1009891,AIR INDUSTRIES GROUP,0001193805-15-000820.txt,2015-05-29 09:01:16,0001193805-15-000820,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1009891/000119380515000820/0001193805-15-000820.txt
131,AIR METHODS CORP,816159,http://www.sec.gov/Archives/edgar/data/816159/000114036114023803/0001140361-14-023803-index.htm,816159,AIR METHODS CORP,formsd.htm,2014-05-30 16:58:51,0001140361-14-023803,AIR METHODS CORPORATION SD 12-31-2013,https://www.sec.gov/Archives/edgar/data/816159/000114036114023803/formsd.htm
132,AIR METHODS CORP,816159,http://www.sec.gov/Archives/edgar/data/816159/000114036114023803/0001140361-14-023803-index.htm,816159,AIR METHODS CORP,ex1_02.htm,2014-05-30 16:58:51,0001140361-14-023803,EXHIBIT 1.02,https://www.sec.gov/Archives/edgar/data/816159/000114036114023803/ex1_02.htm
133,AIR METHODS CORP,816159,http://www.sec.gov/Archives/edgar/data/816159/000114036114023803/0001140361-14-023803-index.htm,816159,AIR METHODS CORP,0001140361-14-023803.txt,2014-05-30 16:58:51,0001140361-14-023803,Complete submission text file,https://www.sec.gov/Archives/edgar/data/816159/000114036114023803/0001140361-14-023803.txt
134,AIR METHODS CORP,816159,http://www.sec.gov/Archives/edgar/data/816159/000114036115022380/0001140361-15-022380-index.htm,816159,AIR METHODS CORP,formsd.htm,2015-05-29 16:03:54,0001140361-15-022380,AIR METHODS CORPORATION SD 12-31-2014,https://www.sec.gov/Archives/edgar/data/816159/000114036115022380/formsd.htm
135,AIR METHODS CORP,816159,http://www.sec.gov/Archives/edgar/data/816159/000114036115022380/0001140361-15-022380-index.htm,816159,AIR METHODS CORP,ex1_01.htm,2015-05-29 16:03:54,0001140361-15-022380,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/816159/000114036115022380/ex1_01.htm
136,AIR METHODS CORP,816159,http://www.sec.gov/Archives/edgar/data/816159/000114036115022380/0001140361-15-022380-index.htm,816159,AIR METHODS CORP,0001140361-15-022380.txt,2015-05-29 16:03:54,0001140361-15-022380,Complete submission text file,https://www.sec.gov/Archives/edgar/data/816159/000114036115022380/0001140361-15-022380.txt
137,"AEROJET ROCKETDYNE HOLDINGS, INC.",40888,http://www.sec.gov/Archives/edgar/data/40888/000119312514219663/0001193125-14-219663-index.htm,40888,GENCORP INC,d735976dsd.htm,2014-05-30 15:24:07,0001193125-14-219663,FORM SD,https://www.sec.gov/Archives/edgar/data/40888/000119312514219663/d735976dsd.htm
138,"AEROJET ROCKETDYNE HOLDINGS, INC.",40888,http://www.sec.gov/Archives/edgar/data/40888/000119312514219663/0001193125-14-219663-index.htm,40888,GENCORP INC,d735976dex102.htm,2014-05-30 15:24:07,0001193125-14-219663,EX-1.02,https://www.sec.gov/Archives/edgar/data/40888/000119312514219663/d735976dex102.htm
139,"AEROJET ROCKETDYNE HOLDINGS, INC.",40888,http://www.sec.gov/Archives/edgar/data/40888/000119312514219663/0001193125-14-219663-index.htm,40888,GENCORP INC,0001193125-14-219663.txt,2014-05-30 15:24:07,0001193125-14-219663,Complete submission text file,https://www.sec.gov/Archives/edgar/data/40888/000119312514219663/0001193125-14-219663.txt
140,"AEROJET ROCKETDYNE HOLDINGS, INC.",40888,http://www.sec.gov/Archives/edgar/data/40888/000004088815000015/0000040888-15-000015-index.htm,40888,"AEROJET ROCKETDYNE HOLDINGS, INC.",formsd2014.htm,2015-05-28 13:41:50,0000040888-15-000015,SD,https://www.sec.gov/Archives/edgar/data/40888/000004088815000015/formsd2014.htm
141,"AEROJET ROCKETDYNE HOLDINGS, INC.",40888,http://www.sec.gov/Archives/edgar/data/40888/000004088815000015/0000040888-15-000015-index.htm,40888,"AEROJET ROCKETDYNE HOLDINGS, INC.",exhibit101.htm,2015-05-28 13:41:50,0000040888-15-000015,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/40888/000004088815000015/exhibit101.htm
142,"AEROJET ROCKETDYNE HOLDINGS, INC.",40888,http://www.sec.gov/Archives/edgar/data/40888/000004088815000015/0000040888-15-000015-index.htm,40888,"AEROJET ROCKETDYNE HOLDINGS, INC.",0000040888-15-000015.txt,2015-05-28 13:41:50,0000040888-15-000015,Complete submission text file,https://www.sec.gov/Archives/edgar/data/40888/000004088815000015/0000040888-15-000015.txt
143,AIR PRODUCTS & CHEMICALS INC /DE/,2969,http://www.sec.gov/Archives/edgar/data/2969/000119312514221199/0001193125-14-221199-index.htm,2969,AIR PRODUCTS & CHEMICALS INC /DE/,d736091dsd.htm,2014-06-02 09:26:36,0001193125-14-221199,FORM SD,https://www.sec.gov/Archives/edgar/data/2969/000119312514221199/d736091dsd.htm
