,link,size,filing_date,year,cik
4755,https://www.sec.gov/Archives/edgar/data/1029831/000102983117000017/0001029831-17-000017-index.htm,88 KB,2017-05-26,2017,0001029831
4761,https://www.sec.gov/Archives/edgar/data/815556/000081555617000026/0000815556-17-000026-index.htm,69 KB,2017-05-25,2017,0000815556
4767,https://www.sec.gov/Archives/edgar/data/811212/000143774917010380/0001437749-17-010380-index.htm,46 KB,2017-05-31,2017,0000811212
4775,https://www.sec.gov/Archives/edgar/data/1117795/000119312517183194/0001193125-17-183194-index.htm,158 KB,2017-05-25,2017,0001117795
4781,https://www.sec.gov/Archives/edgar/data/30625/000119312517188681/0001193125-17-188681-index.htm,226 KB,2017-05-31,2017,0000030625
4788,https://www.sec.gov/Archives/edgar/data/916529/000118518517001291/0001185185-17-001291-index.htm,57 KB,2017-05-30,2017,0000916529
4794,https://www.sec.gov/Archives/edgar/data/1024795/000156459017011667/0001564590-17-011667-index.htm,93 KB,2017-05-25,2017,0001024795
4802,https://www.sec.gov/Archives/edgar/data/1166003/000119312517189513/0001193125-17-189513-index.htm,29 KB,2017-05-31,2017,0001166003
4806,https://www.sec.gov/Archives/edgar/data/819220/000119312517188498/0001193125-17-188498-index.htm,28 KB,2017-05-31,2017,0000819220
4811,https://www.sec.gov/Archives/edgar/data/19871/000134100417000347/0001341004-17-000347-index.htm,24 KB,2017-05-31,2017,0000019871
4817,https://www.sec.gov/Archives/edgar/data/12927/000001292717000032/0000012927-17-000032-index.htm,78 KB,2017-05-30,2017,0000012927
4821,https://www.sec.gov/Archives/edgar/data/64463/000100329717000161/0001003297-17-000161-index.htm,254 KB,2017-05-26,2017,0000064463
4828,https://www.sec.gov/Archives/edgar/data/100625/000114420417029672/0001144204-17-029672-index.htm,52 KB,2017-05-26,2017,0000100625
4834,https://www.sec.gov/Archives/edgar/data/721371/000072137117000038/0000721371-17-000038-index.htm,383 KB,2017-05-31,2017,0000721371
4839,https://www.sec.gov/Archives/edgar/data/310158/000031015817000023/0000310158-17-000023-index.htm,358 KB,2017-05-25,2017,0000310158
4845,https://www.sec.gov/Archives/edgar/data/813672/000119312517189442/0001193125-17-189442-index.htm,35 KB,2017-05-31,2017,0000813672
4851,https://www.sec.gov/Archives/edgar/data/769520/000110465917036327/0001104659-17-036327-index.htm,7 MB,2017-05-31,2017,0000769520
4857,https://www.sec.gov/Archives/edgar/data/30831/000126041517000018/0001260415-17-000018-index.htm,18 KB,2017-05-30,2017,0000030831
4861,https://www.sec.gov/Archives/edgar/data/1244937/000124493717000051/0001244937-17-000051-index.htm,73 KB,2017-05-24,2017,0001244937
4866,https://www.sec.gov/Archives/edgar/data/886035/000088603517000039/0000886035-17-000039-index.htm,356 KB,2017-05-31,2017,0000886035
4872,https://www.sec.gov/Archives/edgar/data/836690/000110465917036560/0001104659-17-036560-index.htm,22 KB,2017-05-31,2017,0000836690
4878,https://www.sec.gov/Archives/edgar/data/66570/000006657017000034/0000066570-17-000034-index.htm,634 KB,2017-05-31,2017,0000066570
4884,https://www.sec.gov/Archives/edgar/data/55772/000005577217000014/0000055772-17-000014-index.htm,440 KB,2017-05-26,2017,0000055772
4893,https://www.sec.gov/Archives/edgar/data/936395/000093639517000030/0000936395-17-000030-index.htm,59 KB,2017-05-26,2017,0000936395
4899,https://www.sec.gov/Archives/edgar/data/55242/000005524217000014/0000055242-17-000014-index.htm,84 KB,2017-05-31,2017,0000055242
4905,https://www.sec.gov/Archives/edgar/data/850460/000085046017000019/0000850460-17-000019-index.htm,33 KB,2017-05-30,2017,0000850460
4911,https://www.sec.gov/Archives/edgar/data/1359841/000135984117000072/0001359841-17-000072-index.htm,92 KB,2017-05-17,2017,0001359841
4917,https://www.sec.gov/Archives/edgar/data/1058057/000119312517185567/0001193125-17-185567-index.htm,243 KB,2017-05-26,2017,0001058057
4923,https://www.sec.gov/Archives/edgar/data/1358651/000110465917036160/0001104659-17-036160-index.htm,31 KB,2017-05-30,2017,0001358651
4930,https://www.sec.gov/Archives/edgar/data/63276/000119312517188190/0001193125-17-188190-index.htm,277 KB,2017-05-31,2017,0000063276
4936,https://www.sec.gov/Archives/edgar/data/313807/000119312517184538/0001193125-17-184538-index.htm,13 KB,2017-05-26,2017,0000313807
4942,https://www.sec.gov/Archives/edgar/data/849399/000119312517187428/0001193125-17-187428-index.htm,275 KB,2017-05-30,2017,0000849399
4948,https://www.sec.gov/Archives/edgar/data/310142/000114036117021591/0001140361-17-021591-index.htm,17 KB,2017-05-19,2017,0000310142
4956,https://www.sec.gov/Archives/edgar/data/8858/000155837017004534/0001558370-17-004534-index.htm,99 KB,2017-05-26,2017,0000008858
4962,https://www.sec.gov/Archives/edgar/data/14195/000001419517000010/0000014195-17-000010-index.htm,46 KB,2017-05-25,2017,0000014195
4968,https://www.sec.gov/Archives/edgar/data/1034670/000119312517189214/0001193125-17-189214-index.htm,153 KB,2017-05-31,2017,0001034670
4974,https://www.sec.gov/Archives/edgar/data/90896/000119312517181784/0001193125-17-181784-index.htm,14 KB,2017-05-24,2017,0000090896
4978,https://www.sec.gov/Archives/edgar/data/1166141/000119312517184453/0001193125-17-184453-index.htm,35 KB,2017-05-26,2017,0001166141
4984,https://www.sec.gov/Archives/edgar/data/1615817/000119312517188776/0001193125-17-188776-index.htm,42 KB,2017-05-31,2017,0001615817
4989,https://www.sec.gov/Archives/edgar/data/816956/000117494717000920/0001174947-17-000920-index.htm,411 KB,2017-05-24,2017,0000816956
4994,https://www.sec.gov/Archives/edgar/data/1624899/000119312517186229/0001193125-17-186229-index.htm,174 KB,2017-05-30,2017,0001624899
4999,https://www.sec.gov/Archives/edgar/data/709283/000162828017004951/0001628280-17-004951-index.htm,343 KB,2017-05-04,2017,0000709283
5005,https://www.sec.gov/Archives/edgar/data/319201/000031920117000023/0000319201-17-000023-index.htm,392 KB,2017-05-26,2017,0000319201
5011,https://www.sec.gov/Archives/edgar/data/1306965/000119312517157168/0001193125-17-157168-index.htm,12 KB,2017-05-04,2017,0001306965
5022,https://www.sec.gov/Archives/edgar/data/722313/000110465917036609/0001104659-17-036609-index.htm,158 KB,2017-05-31,2017,0000722313
5028,https://www.sec.gov/Archives/edgar/data/1674862/000167486217000039/0001674862-17-000039-index.htm,352 KB,2017-05-31,2017,0001674862
5031,https://www.sec.gov/Archives/edgar/data/910521/000091052117000007/0000910521-17-000007-index.htm,28 KB,2017-05-30,2017,0000910521
5037,https://www.sec.gov/Archives/edgar/data/931015/000162828017006080/0001628280-17-006080-index.htm,279 KB,2017-05-31,2017,0000931015
5044,https://www.sec.gov/Archives/edgar/data/105770/000010577017000023/0000105770-17-000023-index.htm,231 KB,2017-05-26,2017,0000105770
5050,https://www.sec.gov/Archives/edgar/data/1289636/000109690617000403/0001096906-17-000403-index.htm,46 KB,2017-05-31,2017,0001289636
5054,https://www.sec.gov/Archives/edgar/data/817366/000101143817000198/0001011438-17-000198-index.htm,35 KB,2017-05-26,2017,0000817366
5060,https://www.sec.gov/Archives/edgar/data/1021860/000119312517188869/0001193125-17-188869-index.htm,25 KB,2017-05-31,2017,0001021860
5066,https://www.sec.gov/Archives/edgar/data/1282631/000110465917036532/0001104659-17-036532-index.htm,834 KB,2017-05-31,2017,0001282631
5071,https://www.sec.gov/Archives/edgar/data/708819/000119312517189285/0001193125-17-189285-index.htm,34 KB,2017-05-31,2017,0000708819
5077,https://www.sec.gov/Archives/edgar/data/1099800/000109980017000020/0001099800-17-000020-index.htm,66 KB,2017-05-31,2017,0001099800
5083,https://www.sec.gov/Archives/edgar/data/46129/000110465917036461/0001104659-17-036461-index.htm,583 KB,2017-05-31,2017,0000046129
5089,https://www.sec.gov/Archives/edgar/data/1493761/000149376117000026/0001493761-17-000026-index.htm,33 KB,2017-05-31,2017,0001493761
5095,https://www.sec.gov/Archives/edgar/data/1401257/000140125717000053/0001401257-17-000053-index.htm,19 KB,2017-05-18,2017,0001401257
5101,https://www.sec.gov/Archives/edgar/data/1159167/000115916717000023/0001159167-17-000023-index.htm,70 KB,2017-05-31,2017,0001159167
5105,https://www.sec.gov/Archives/edgar/data/825410/000082541017000049/0000825410-17-000049-index.htm,38 KB,2017-05-30,2017,0000825410
5111,https://www.sec.gov/Archives/edgar/data/14707/000001470717000021/0000014707-17-000021-index.htm,25 KB,2017-05-30,2017,0000014707
5116,https://www.sec.gov/Archives/edgar/data/917523/000119312517187460/0001193125-17-187460-index.htm,50 KB,2017-05-30,2017,0000917523
5123,https://www.sec.gov/Archives/edgar/data/1095348/000117184317002227/0001171843-17-002227-index.htm,105 KB,2017-04-20,2017,0001095348
5129,https://www.sec.gov/Archives/edgar/data/78239/000007823917000015/0000078239-17-000015-index.htm,64 KB,2017-05-31,2017,0000078239
5135,https://www.sec.gov/Archives/edgar/data/878828/000093041317002243/0000930413-17-002243-index.htm,15 KB,2017-05-30,2017,0000878828
5140,https://www.sec.gov/Archives/edgar/data/1015155/000114420417029873/0001144204-17-029873-index.htm,17 KB,2017-05-26,2017,0001015155
5145,https://www.sec.gov/Archives/edgar/data/34115/000119312517186917/0001193125-17-186917-index.htm,14 KB,2017-05-30,2017,0000034115
5151,https://www.sec.gov/Archives/edgar/data/1071321/000119312517188361/0001193125-17-188361-index.htm,18 KB,2017-05-31,2017,0001071321
5157,https://www.sec.gov/Archives/edgar/data/1318008/000119312517184658/0001193125-17-184658-index.htm,17 KB,2017-05-26,2017,0001318008
5163,https://www.sec.gov/Archives/edgar/data/66382/000006638217000021/0000066382-17-000021-index.htm,293 KB,2017-05-30,2017,0000066382
5168,https://www.sec.gov/Archives/edgar/data/1042187/000114420417028543/0001144204-17-028543-index.htm,16 KB,2017-05-19,2017,0001042187
5176,https://www.sec.gov/Archives/edgar/data/1039065/000110465917036092/0001104659-17-036092-index.htm,48 KB,2017-05-30,2017,0001039065
5185,https://www.sec.gov/Archives/edgar/data/814676/000081467617000030/0000814676-17-000030-index.htm,15 KB,2017-05-23,2017,0000814676
5189,https://www.sec.gov/Archives/edgar/data/1047881/000143774917010305/0001437749-17-010305-index.htm,96 KB,2017-05-30,2017,0001047881
5195,https://www.sec.gov/Archives/edgar/data/719955/000119312517189296/0001193125-17-189296-index.htm,176 KB,2017-05-31,2017,0000719955
5202,https://www.sec.gov/Archives/edgar/data/29905/000002990517000027/0000029905-17-000027-index.htm,441 KB,2017-05-30,2017,0000029905
5208,https://www.sec.gov/Archives/edgar/data/1418819/000119312517178042/0001193125-17-178042-index.htm,54 KB,2017-05-22,2017,0001418819
5215,https://www.sec.gov/Archives/edgar/data/76282/000007628217000051/0000076282-17-000051-index.htm,61 KB,2017-05-19,2017,0000076282
5221,https://www.sec.gov/Archives/edgar/data/859737/000085973717000015/0000859737-17-000015-index.htm,323 KB,2017-05-31,2017,0000859737
5227,https://www.sec.gov/Archives/edgar/data/32604/000095013817000449/0000950138-17-000449-index.htm,51 KB,2017-05-31,2017,0000032604
5233,https://www.sec.gov/Archives/edgar/data/1355096/000110465917036494/0001104659-17-036494-index.htm,131 KB,2017-05-31,2017,0001355096
5239,https://www.sec.gov/Archives/edgar/data/1000697/000119312517183519/0001193125-17-183519-index.htm,14 KB,2017-05-25,2017,0001000697
5245,https://www.sec.gov/Archives/edgar/data/1113232/000110465917034742/0001104659-17-034742-index.htm,49 KB,2017-05-24,2017,0001113232
5251,https://www.sec.gov/Archives/edgar/data/864749/000119312517189225/0001193125-17-189225-index.htm,245 KB,2017-05-31,2017,0000864749
5257,https://www.sec.gov/Archives/edgar/data/1119769/000117891317001583/0001178913-17-001583-index.htm,420 KB,2017-05-24,2017,0001119769
5263,https://www.sec.gov/Archives/edgar/data/924613/000094787117000411/0000947871-17-000411-index.htm,724 KB,2017-05-30,2017,0000924613
5269,https://www.sec.gov/Archives/edgar/data/701985/000070198517000031/0000701985-17-000031-index.htm,123 KB,2017-05-31,2017,0000701985
5277,https://www.sec.gov/Archives/edgar/data/1037038/000119312517183841/0001193125-17-183841-index.htm,96 KB,2017-05-25,2017,0001037038
5287,https://www.sec.gov/Archives/edgar/data/1056285/000119312517187235/0001193125-17-187235-index.htm,25 KB,2017-05-30,2017,0001056285
5293,https://www.sec.gov/Archives/edgar/data/97210/000119312517179565/0001193125-17-179565-index.htm,47 KB,2017-05-23,2017,0000097210
5299,https://www.sec.gov/Archives/edgar/data/80424/000008042417000032/0000080424-17-000032-index.htm,80 KB,2017-05-31,2017,0000080424
5305,https://www.sec.gov/Archives/edgar/data/30554/000003055417000024/0000030554-17-000024-index.htm,26 KB,2017-05-31,2017,0000030554
5311,https://www.sec.gov/Archives/edgar/data/40888/000004088817000015/0000040888-17-000015-index.htm,463 KB,2017-05-18,2017,0000040888
5317,https://www.sec.gov/Archives/edgar/data/1123494/000117184317003334/0001171843-17-003334-index.htm,264 KB,2017-05-26,2017,0001123494
5323,https://www.sec.gov/Archives/edgar/data/1501585/000119312517188415/0001193125-17-188415-index.htm,262 KB,2017-05-31,2017,0001501585
5329,https://www.sec.gov/Archives/edgar/data/1237831/000123783117000024/0001237831-17-000024-index.htm,25 KB,2017-05-30,2017,0001237831
5336,https://www.sec.gov/Archives/edgar/data/1316835/000119312517187533/0001193125-17-187533-index.htm,15 KB,2017-05-30,2017,0001316835
5340,https://www.sec.gov/Archives/edgar/data/1284807/000128480717000023/0001284807-17-000023-index.htm,974 KB,2017-05-30,2017,0001284807
5346,https://www.sec.gov/Archives/edgar/data/1564902/000156459017011941/0001564590-17-011941-index.htm,86 KB,2017-05-31,2017,0001564902
5351,https://www.sec.gov/Archives/edgar/data/1605484/000160548417000043/0001605484-17-000043-index.htm,79 KB,2017-05-31,2017,0001605484
5355,https://www.sec.gov/Archives/edgar/data/1109354/000110465917035724/0001104659-17-035724-index.htm,453 KB,2017-05-26,2017,0001109354
5361,https://www.sec.gov/Archives/edgar/data/1017303/000101730317000043/0001017303-17-000043-index.htm,193 KB,2017-05-31,2017,0001017303
5367,https://www.sec.gov/Archives/edgar/data/903129/000156459017011592/0001564590-17-011592-index.htm,83 KB,2017-05-24,2017,0000903129
5372,https://www.sec.gov/Archives/edgar/data/887969/000088796917000028/0000887969-17-000028-index.htm,375 KB,2017-05-31,2017,0000887969
5378,https://www.sec.gov/Archives/edgar/data/1644440/000164444017000097/0001644440-17-000097-index.htm,40 KB,2017-05-26,2017,0001644440
5386,https://www.sec.gov/Archives/edgar/data/29644/000089710117000678/0000897101-17-000678-index.htm,401 KB,2017-05-31,2017,0000029644
5391,https://www.sec.gov/Archives/edgar/data/1050915/000119312517188195/0001193125-17-188195-index.htm,128 KB,2017-05-31,2017,0001050915
5397,https://www.sec.gov/Archives/edgar/data/909832/000090983217000006/0000909832-17-000006-index.htm,50 KB,2017-05-26,2017,0000909832
5403,https://www.sec.gov/Archives/edgar/data/1580808/000158080817000039/0001580808-17-000039-index.htm,800 KB,2017-05-19,2017,0001580808
5408,https://www.sec.gov/Archives/edgar/data/100378/000143774917008588/0001437749-17-008588-index.htm,65 KB,2017-05-10,2017,0000100378
5414,https://www.sec.gov/Archives/edgar/data/737758/000073775817000028/0000737758-17-000028-index.htm,86 KB,2017-05-31,2017,0000737758
5420,https://www.sec.gov/Archives/edgar/data/1041859/000114420417030371/0001144204-17-030371-index.htm,119 KB,2017-05-31,2017,0001041859
5424,https://www.sec.gov/Archives/edgar/data/352363/000155837017004616/0001558370-17-004616-index.htm,57 KB,2017-05-31,2017,0000352363
5429,https://www.sec.gov/Archives/edgar/data/318996/000119312517185573/0001193125-17-185573-index.htm,39 KB,2017-05-26,2017,0000318996
5437,https://www.sec.gov/Archives/edgar/data/355999/000156459017011829/0001564590-17-011829-index.htm,46 KB,2017-05-30,2017,0000355999
5443,https://www.sec.gov/Archives/edgar/data/1121404/000119312517168297/0001193125-17-168297-index.htm,16 KB,2017-05-12,2017,0001121404
5449,https://www.sec.gov/Archives/edgar/data/1047122/000104712217000092/0001047122-17-000092-index.htm,62 KB,2017-05-25,2017,0001047122
5455,https://www.sec.gov/Archives/edgar/data/743238/000143774917010291/0001437749-17-010291-index.htm,434 KB,2017-05-30,2017,0000743238
5461,https://www.sec.gov/Archives/edgar/data/21665/000093041317002256/0000930413-17-002256-index.htm,81 KB,2017-05-31,2017,0000021665
5470,https://www.sec.gov/Archives/edgar/data/1587523/000119312517183345/0001193125-17-183345-index.htm,113 KB,2017-05-25,2017,0001587523
5475,https://www.sec.gov/Archives/edgar/data/924383/000143774917010458/0001437749-17-010458-index.htm,40 KB,2017-06-01,2017,0000924383
5481,https://www.sec.gov/Archives/edgar/data/49826/000004982617000113/0000049826-17-000113-index.htm,401 KB,2017-05-31,2017,0000049826
5486,https://www.sec.gov/Archives/edgar/data/749038/000114420417029476/0001144204-17-029476-index.htm,24 KB,2017-05-25,2017,0000749038
5492,https://www.sec.gov/Archives/edgar/data/1443646/000144364617000064/0001443646-17-000064-index.htm,46 KB,2017-05-24,2017,0001443646
5498,https://www.sec.gov/Archives/edgar/data/26172/000089706917000337/0000897069-17-000337-index.htm,1 MB,2017-05-24,2017,0000026172
5504,https://www.sec.gov/Archives/edgar/data/1485469/000114420417026711/0001144204-17-026711-index.htm,61 KB,2017-05-12,2017,0001485469
5510,https://www.sec.gov/Archives/edgar/data/200406/000020040617000027/0000200406-17-000027-index.htm,473 KB,2017-05-25,2017,0000200406
5516,https://www.sec.gov/Archives/edgar/data/1089063/000108906317000060/0001089063-17-000060-index.htm,38 KB,2017-05-26,2017,0001089063
5522,https://www.sec.gov/Archives/edgar/data/1206264/000120626417000111/0001206264-17-000111-index.htm,23 KB,2017-08-29,2017,0001206264
5528,https://www.sec.gov/Archives/edgar/data/1159152/000119312517188580/0001193125-17-188580-index.htm,15 KB,2017-05-31,2017,0001159152
5533,https://www.sec.gov/Archives/edgar/data/1591956/000159195617000009/0001591956-17-000009-index.htm,38 KB,2017-05-04,2017,0001591956
5538,https://www.sec.gov/Archives/edgar/data/717954/000162828017006073/0001628280-17-006073-index.htm,20 KB,2017-05-31,2017,0000717954
5544,https://www.sec.gov/Archives/edgar/data/1650962/000165096217000040/0001650962-17-000040-index.htm,162 KB,2017-05-31,2017,0001650962
5548,https://www.sec.gov/Archives/edgar/data/1370946/000119312517188419/0001193125-17-188419-index.htm,14 KB,2017-05-31,2017,0001370946
5556,https://www.sec.gov/Archives/edgar/data/1590714/000159071417000092/0001590714-17-000092-index.htm,53 KB,2017-05-26,2017,0001590714
5561,https://www.sec.gov/Archives/edgar/data/921582/000119312517189253/0001193125-17-189253-index.htm,192 KB,2017-05-31,2017,0000921582
5567,https://www.sec.gov/Archives/edgar/data/813762/000081376217000019/0000813762-17-000019-index.htm,551 KB,2017-05-31,2017,0000813762
5577,https://www.sec.gov/Archives/edgar/data/820318/000119312517189228/0001193125-17-189228-index.htm,42 KB,2017-05-31,2017,0000820318
5583,https://www.sec.gov/Archives/edgar/data/706698/000109690617000401/0001096906-17-000401-index.htm,15 KB,2017-05-31,2017,0000706698
5589,https://www.sec.gov/Archives/edgar/data/842162/000084216217000016/0000842162-17-000016-index.htm,232 KB,2017-05-17,2017,0000842162
5595,https://www.sec.gov/Archives/edgar/data/890491/000119312517188976/0001193125-17-188976-index.htm,17 KB,2017-05-31,2017,0000890491
5601,https://www.sec.gov/Archives/edgar/data/773840/000093041317002251/0000930413-17-002251-index.htm,56 KB,2017-05-31,2017,0000773840
5607,https://www.sec.gov/Archives/edgar/data/1008654/000100865417000018/0001008654-17-000018-index.htm,1 MB,2017-05-25,2017,0001008654
5610,https://www.sec.gov/Archives/edgar/data/819689/000156276217000081/0001562762-17-000081-index.htm,33 KB,2017-05-31,2017,0000819689
5616,https://www.sec.gov/Archives/edgar/data/101829/000010182917000020/0000101829-17-000020-index.htm,86 KB,2017-05-31,2017,0000101829
5621,https://www.sec.gov/Archives/edgar/data/57083/000119312517186201/0001193125-17-186201-index.htm,150 KB,2017-05-30,2017,0000057083
5626,https://www.sec.gov/Archives/edgar/data/1506928/000110465917034592/0001104659-17-034592-index.htm,21 KB,2017-05-23,2017,0001506928
5629,https://www.sec.gov/Archives/edgar/data/742112/000074211217000053/0000742112-17-000053-index.htm,47 KB,2017-05-31,2017,0000742112
5635,https://www.sec.gov/Archives/edgar/data/763532/000089225117000071/0000892251-17-000071-index.htm,40 KB,2017-05-31,2017,0000763532
5640,https://www.sec.gov/Archives/edgar/data/33619/000119312517189229/0001193125-17-189229-index.htm,242 KB,2017-05-31,2017,0000033619
5646,https://www.sec.gov/Archives/edgar/data/313216/000119312517184800/0001193125-17-184800-index.htm,436 KB,2017-05-26,2017,0000313216
5652,https://www.sec.gov/Archives/edgar/data/815094/000119312517183722/0001193125-17-183722-index.htm,21 KB,2017-05-25,2017,0000815094
5658,https://www.sec.gov/Archives/edgar/data/310354/000031035417000017/0000310354-17-000017-index.htm,54 KB,2017-05-31,2017,0000310354
5664,https://www.sec.gov/Archives/edgar/data/1449488/000156459017011863/0001564590-17-011863-index.htm,36 KB,2017-05-31,2017,0001449488
5669,https://www.sec.gov/Archives/edgar/data/764579/000107261317000335/0001072613-17-000335-index.htm,84 KB,2017-05-26,2017,0000764579
5676,https://www.sec.gov/Archives/edgar/data/48039/000004803917000033/0000048039-17-000033-index.htm,75 KB,2017-05-25,2017,0000048039
5682,https://www.sec.gov/Archives/edgar/data/26324/000002632417000011/0000026324-17-000011-index.htm,73 KB,2017-05-30,2017,0000026324
5688,https://www.sec.gov/Archives/edgar/data/756620/000119312517182761/0001193125-17-182761-index.htm,26 KB,2017-05-25,2017,0000756620
5694,https://www.sec.gov/Archives/edgar/data/799288/000079928817000079/0000799288-17-000079-index.htm,89 KB,2017-05-31,2017,0000799288
5699,https://www.sec.gov/Archives/edgar/data/109563/000010956317000082/0000109563-17-000082-index.htm,68 KB,2017-05-30,2017,0000109563
5705,https://www.sec.gov/Archives/edgar/data/717826/000119312517178692/0001193125-17-178692-index.htm,272 KB,2017-05-23,2017,0000717826
5710,https://www.sec.gov/Archives/edgar/data/1566844/000117891317001672/0001178913-17-001672-index.htm,502 KB,2017-05-31,2017,0001566844
5716,https://www.sec.gov/Archives/edgar/data/886128/000088612817000017/0000886128-17-000017-index.htm,40 KB,2017-05-26,2017,0000886128
5720,https://www.sec.gov/Archives/edgar/data/825411/000117184317003395/0001171843-17-003395-index.htm,205 KB,2017-05-31,2017,0000825411
5726,https://www.sec.gov/Archives/edgar/data/1320854/000119312517188853/0001193125-17-188853-index.htm,35 KB,2017-05-31,2017,0001320854
5732,https://www.sec.gov/Archives/edgar/data/701288/000165495417005193/0001654954-17-005193-index.htm,515 KB,2017-05-31,2017,0000701288
5738,https://www.sec.gov/Archives/edgar/data/29915/000119312517188414/0001193125-17-188414-index.htm,47 KB,2017-05-31,2017,0000029915
5744,https://www.sec.gov/Archives/edgar/data/9092/000089706917000348/0000897069-17-000348-index.htm,394 KB,2017-05-31,2017,0000009092
5750,https://www.sec.gov/Archives/edgar/data/1116284/000111628417000030/0001116284-17-000030-index.htm,40 KB,2017-05-26,2017,0001116284
5756,https://www.sec.gov/Archives/edgar/data/69633/000114420417029878/0001144204-17-029878-index.htm,191 KB,2017-05-26,2017,0000069633
5762,https://www.sec.gov/Archives/edgar/data/1043604/000119312517189283/0001193125-17-189283-index.htm,202 KB,2017-05-31,2017,0001043604
5768,https://www.sec.gov/Archives/edgar/data/702165/000070216517000047/0000702165-17-000047-index.htm,30 KB,2017-05-31,2017,0000702165
5774,https://www.sec.gov/Archives/edgar/data/203527/000114420417030270/0001144204-17-030270-index.htm,359 KB,2017-05-31,2017,0000203527
5780,https://www.sec.gov/Archives/edgar/data/913277/000114420417030205/0001144204-17-030205-index.htm,50 KB,2017-05-31,2017,0000913277
5786,https://www.sec.gov/Archives/edgar/data/1289340/000119312517180720/0001193125-17-180720-index.htm,278 KB,2017-05-24,2017,0001289340
5792,https://www.sec.gov/Archives/edgar/data/880224/000119312517141142/0001193125-17-141142-index.htm,17 KB,2017-04-27,2017,0000880224
5798,https://www.sec.gov/Archives/edgar/data/920148/000119312517186836/0001193125-17-186836-index.htm,18 KB,2017-05-30,2017,0000920148
5804,https://www.sec.gov/Archives/edgar/data/1003078/000114420417029329/0001144204-17-029329-index.htm,93 KB,2017-05-24,2017,0001003078
5809,https://www.sec.gov/Archives/edgar/data/900349/000119312517179790/0001193125-17-179790-index.htm,44 KB,2017-05-23,2017,0000900349
5815,https://www.sec.gov/Archives/edgar/data/30305/000119312517187444/0001193125-17-187444-index.htm,20 KB,2017-05-30,2017,0000030305
5821,https://www.sec.gov/Archives/edgar/data/107687/000010768717000066/0000107687-17-000066-index.htm,2 MB,2017-05-31,2017,0000107687
5827,https://www.sec.gov/Archives/edgar/data/790051/000162828017005881/0001628280-17-005881-index.htm,405 KB,2017-05-25,2017,0000790051
5833,https://www.sec.gov/Archives/edgar/data/1116132/000115752317001705/0001157523-17-001705-index.htm,146 KB,2017-05-31,2017,0001116132
5839,https://www.sec.gov/Archives/edgar/data/864240/000143774917010148/0001437749-17-010148-index.htm,91 KB,2017-05-26,2017,0000864240
5845,https://www.sec.gov/Archives/edgar/data/88205/000008820517000015/0000088205-17-000015-index.htm,654 KB,2017-05-25,2017,0000088205
5853,https://www.sec.gov/Archives/edgar/data/1101302/000110130217000017/0001101302-17-000017-index.htm,657 KB,2017-05-31,2017,0001101302
5859,https://www.sec.gov/Archives/edgar/data/1133421/000113342117000027/0001133421-17-000027-index.htm,59 KB,2017-05-31,2017,0001133421
5865,https://www.sec.gov/Archives/edgar/data/945841/000094584117000104/0000945841-17-000104-index.htm,21 KB,2017-05-26,2017,0000945841
5871,https://www.sec.gov/Archives/edgar/data/916793/000117891317001617/0001178913-17-001617-index.htm,480 KB,2017-05-25,2017,0000916793
5877,https://www.sec.gov/Archives/edgar/data/1517228/000119312517179602/0001193125-17-179602-index.htm,236 KB,2017-05-23,2017,0001517228
5881,https://www.sec.gov/Archives/edgar/data/812074/000110465917036577/0001104659-17-036577-index.htm,539 KB,2017-05-31,2017,0000812074
5887,https://www.sec.gov/Archives/edgar/data/76334/000119312517188395/0001193125-17-188395-index.htm,60 KB,2017-05-31,2017,0000076334
5893,https://www.sec.gov/Archives/edgar/data/1356104/000135610417000024/0001356104-17-000024-index.htm,1 MB,2017-05-25,2017,0001356104
5899,https://www.sec.gov/Archives/edgar/data/59478/000005947817000152/0000059478-17-000152-index.htm,18 KB,2017-05-30,2017,0000059478
5906,https://www.sec.gov/Archives/edgar/data/82166/000008216617000063/0000082166-17-000063-index.htm,45 KB,2017-05-23,2017,0000082166
5912,https://www.sec.gov/Archives/edgar/data/720500/000072050017000038/0000720500-17-000038-index.htm,88 KB,2017-05-31,2017,0000720500
5918,https://www.sec.gov/Archives/edgar/data/106640/000010664017000045/0000106640-17-000045-index.htm,68 KB,2017-05-31,2017,0000106640
5924,https://www.sec.gov/Archives/edgar/data/4447/000156459017011762/0001564590-17-011762-index.htm,47 KB,2017-05-26,2017,0000004447
5930,https://www.sec.gov/Archives/edgar/data/1037646/000103764617000013/0001037646-17-000013-index.htm,470 KB,2017-05-31,2017,0001037646
5936,https://www.sec.gov/Archives/edgar/data/72205/000119312517187551/0001193125-17-187551-index.htm,20 KB,2017-05-30,2017,0000072205
5942,https://www.sec.gov/Archives/edgar/data/886835/000119312517180415/0001193125-17-180415-index.htm,24 KB,2017-05-24,2017,0000886835
5948,https://www.sec.gov/Archives/edgar/data/1585644/000128226617000034/0001282266-17-000034-index.htm,287 KB,2017-05-25,2017,0001585644
5954,https://www.sec.gov/Archives/edgar/data/1342338/000117184317003381/0001171843-17-003381-index.htm,53 KB,2017-05-31,2017,0001342338
5958,https://www.sec.gov/Archives/edgar/data/1178946/000110465917036491/0001104659-17-036491-index.htm,47 KB,2017-05-31,2017,0001178946
